Dataset,Id,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtFullBath,BsmtUnfSF,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,LotArea,LotFrontage,MSSubClass,MasVnrArea,MoSold,OpenPorchSF,OverallCond,OverallQual,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
train,1212,6.511745329644728,0.0,2.0,5.84354441703136,0.6931471805599453,5.796057750765372,0.0,1.0,234.0,1.0,1941.0,6.511745329644728,0.0,9.14216859187285,3.9318256327243257,3.4339872044851463,0.0,8.0,4.736198448394496,1.9459101490553132,4.0,1.6094379124341003,6.511745329644728,0.0,1941.0,1950.0,2009.0
train,1213,6.8679744089702925,0.0,0.0,6.47543271670409,0.6931471805599453,0.0,0.0,0.0,364.0,1.0,1965.0,6.8679744089702925,0.0,9.234740258799718,4.23410650459726,4.394449154672439,0.0,5.0,0.0,2.302585092994046,4.0,1.3862943611198906,6.47543271670409,4.48863636973214,1965.0,2001.0,2006.0
train,1214,6.907755278982137,0.0,3.0,6.665683717782408,0.6931471805599453,4.955827057601261,0.0,1.0,300.0,1.0,1962.0,6.907755278982137,0.0,9.230731061623917,4.248495242049359,4.454347296253507,0.0,5.0,4.290459441148391,1.791759469228055,5.0,1.9459101490553132,6.8308742346461795,5.017279836814924,1962.0,1962.0,2006.0
train,1215,6.796823718274855,0.0,3.0,5.198497031265826,0.0,5.831882477283517,0.0,1.0,384.0,1.0,1966.0,6.796823718274855,0.0,8.867145589594143,4.605170185988092,3.044522437723423,0.0,5.0,0.0,1.791759469228055,5.0,1.791759469228055,6.796823718274855,0.0,1966.0,1966.0,2007.0
train,1216,7.1846291527173145,6.371611847231857,4.0,0.0,0.0,0.0,0.0,2.0,539.0,2.0,1978.0,7.551186867296149,0.0,9.097283649683886,4.23410650459726,4.51085950651685,0.0,4.0,0.0,1.791759469228055,6.0,2.1972245773362196,0.0,0.0,1978.0,1978.0,2010.0
train,1217,7.181591944611865,0.0,3.0,6.842683282238422,0.6931471805599453,5.8998973535824915,0.0,2.0,552.0,2.0,2009.0,7.181591944611865,0.0,9.0642735958414,4.290459441148391,3.044522437723423,4.290459441148391,9.0,4.727387818712341,1.791759469228055,8.0,1.9459101490553132,7.170888478512505,4.912654885736052,2009.0,2009.0,2009.0
train,1218,6.511745329644728,5.484796933490655,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1947.0,6.816735880594968,0.0,8.738895704934043,3.970291913552122,3.9318256327243257,0.0,7.0,0.0,1.791759469228055,4.0,1.3862943611198906,0.0,0.0,1947.0,1950.0,2006.0
train,1219,6.511745329644728,6.304448802421981,3.0,0.0,0.0,6.511745329644728,0.0,1.0,0.0,0.0,1971.0,7.105786129481271,0.6931471805599453,7.427144133408616,3.091042453358316,5.081404364984463,5.4680601411351315,4.0,0.0,1.791759469228055,6.0,2.0794415416798357,6.511745329644728,5.308267697401205,1971.0,1971.0,2006.0
train,1220,6.816735880594968,0.0,2.0,5.746203190540153,0.0,0.0,0.0,1.0,288.0,1.0,1964.0,6.816735880594968,0.0,8.962007209588313,4.204692619390966,3.044522437723423,0.0,11.0,0.0,1.791759469228055,5.0,1.791759469228055,6.816735880594968,0.0,1964.0,1964.0,2006.0
train,1221,7.10002716662926,0.0,3.0,5.5254529391317835,0.0,5.351858133476067,0.6931471805599453,1.0,322.0,1.0,1968.0,7.10002716662926,0.0,9.018089684104343,4.02535169073515,3.044522437723423,0.0,8.0,4.1588830833596715,1.791759469228055,5.0,1.791759469228055,6.859614903654202,0.0,1968.0,1968.0,2008.0
train,1222,7.063903961472068,6.520621127558696,3.0,5.2832037287379885,0.0,6.739336627357174,0.6931471805599453,2.0,315.0,1.0,1949.0,7.52131798019924,0.0,9.258844781035798,4.3694478524670215,3.9318256327243257,5.771441123130016,1.0,0.0,1.9459101490553132,6.0,2.0794415416798357,6.947937068614969,0.0,1949.0,1950.0,2007.0
train,1223,7.667158255319148,0.0,4.0,6.6293632534374485,0.0,7.2305631534092925,0.0,2.0,528.0,2.0,1951.0,7.667158255319148,0.0,9.276221741089696,4.499809670330265,3.044522437723423,3.8066624897703196,10.0,3.4339872044851463,1.3862943611198906,5.0,2.0794415416798357,7.667158255319148,0.0,1951.0,1951.0,2006.0
train,1224,6.670766320845874,6.555356891810665,3.0,6.586171654854675,0.6931471805599453,4.174387269895637,0.6931471805599453,2.0,388.0,2.0,2004.0,7.307202314764738,0.6931471805599453,9.641148287756142,4.110873864173311,4.110873864173311,0.0,2.0,4.330733340286331,1.791759469228055,7.0,2.1972245773362196,6.670766320845874,4.61512051684126,2004.0,2005.0,2008.0
train,1225,7.037905963447182,0.0,3.0,6.230481447578482,0.0,4.406719247264253,0.0,1.0,264.0,1.0,1958.0,7.037905963447182,0.0,9.257510176452573,4.189654742026425,4.394449154672439,4.1588830833596715,6.0,0.0,2.1972245773362196,6.0,1.9459101490553132,6.3784261836515865,5.41610040220442,1958.0,1958.0,2007.0
train,1226,6.796823718274855,6.946975992135418,4.0,0.0,0.0,6.796823718274855,0.6931471805599453,2.0,668.0,3.0,2007.0,7.56734567601324,0.6931471805599453,9.58870831219998,4.465908118654584,4.110873864173311,4.31748811353631,1.0,2.9444389791664403,1.791759469228055,6.0,2.302585092994046,6.796823718274855,4.61512051684126,2007.0,2007.0,2008.0
train,1227,6.816735880594968,0.0,2.0,6.39024066706535,0.6931471805599453,5.762051382780177,0.0,1.0,576.0,2.0,1992.0,6.816735880594968,0.0,9.090768236835338,4.290459441148391,3.044522437723423,5.707110264748875,12.0,5.484796933490655,2.1972245773362196,5.0,1.791759469228055,6.816735880594968,0.0,1965.0,2008.0,2008.0
train,1228,7.440146680662688,0.0,1.0,7.340186835320115,0.6931471805599453,5.093750200806762,0.6931471805599453,1.0,1052.0,3.0,2008.0,7.440146680662688,0.6931471805599453,9.079092085366229,4.189654742026425,4.795790545596741,6.642486801367256,10.0,4.290459441148391,1.791759469228055,9.0,2.0794415416798357,7.440146680662688,0.0,2008.0,2008.0,2008.0
train,1229,7.318539548567902,0.0,4.0,6.502790045915623,0.0,6.016157159698354,0.0,2.0,404.0,1.0,1960.0,7.318539548567902,0.0,8.976009475021396,4.2626798770413155,4.394449154672439,0.0,8.0,0.0,1.791759469228055,5.0,2.0794415416798357,6.98100574072173,0.0,1960.0,1960.0,2008.0
train,1230,7.216709486709457,7.138866999945524,4.0,6.212606095751519,0.0,6.481577129276431,0.6931471805599453,2.0,600.0,2.0,1977.0,7.8713112033234065,1.0986122886681098,9.846440897156853,4.23410650459726,4.51085950651685,0.6931471805599453,8.0,3.2188758248682006,1.791759469228055,5.0,2.5649493574615367,7.216709486709457,5.049856007249537,1977.0,1977.0,2007.0
train,1231,7.0825485693553,0.0,3.0,6.6895992691789665,0.6931471805599453,5.717027701406222,0.0,1.0,540.0,2.0,1962.0,7.0825485693553,0.0,8.952734767106872,4.2626798770413155,4.51085950651685,4.795790545596741,5.0,2.9444389791664403,1.9459101490553132,5.0,1.9459101490553132,7.009408932708637,0.0,1962.0,1962.0,2006.0
train,1232,7.110696122978827,0.0,2.0,0.0,0.0,0.0,0.0,2.0,462.0,2.0,1962.0,7.110696122978827,0.0,9.194515821629212,4.2626798770413155,4.51085950651685,0.0,3.0,0.0,1.791759469228055,4.0,1.9459101490553132,0.0,0.0,1962.0,1962.0,2007.0
train,1233,7.080867896690782,0.0,3.0,6.90875477931522,0.6931471805599453,5.241747015059643,0.0,1.0,531.0,2.0,1959.0,7.080867896690782,0.0,9.405989388981,4.23410650459726,3.044522437723423,5.198497031265826,5.0,0.0,1.791759469228055,5.0,1.9459101490553132,7.080867896690782,0.0,1959.0,1959.0,2010.0
train,1234,6.932447891572509,6.846943139585379,4.0,0.0,0.0,6.846943139585379,0.0,1.0,0.0,0.0,1911.0,7.583247524303362,0.6931471805599453,9.050875597325156,4.02535169073515,4.2626798770413155,0.0,11.0,5.262690188904886,1.9459101490553132,5.0,2.0794415416798357,6.846943139585379,0.0,1911.0,1950.0,2008.0
train,1235,6.794586580876499,6.794586580876499,4.0,0.0,0.0,6.617402977974478,0.0,1.0,180.0,1.0,1914.0,7.487173694213739,0.6931471805599453,9.48288342558516,4.574710978503383,4.2626798770413155,0.0,7.0,3.713572066704308,1.791759469228055,5.0,2.302585092994046,6.617402977974478,5.318119993844216,1914.0,1950.0,2006.0
train,1236,6.639875833826536,6.760414691083428,2.0,0.0,0.0,6.639875833826536,0.0,2.0,474.0,2.0,2003.0,7.394493107219038,0.6931471805599453,7.874358824729881,3.6109179126442243,5.081404364984463,4.672828834461906,6.0,3.332204510175204,1.791759469228055,7.0,1.9459101490553132,6.639875833826536,0.0,2003.0,2003.0,2010.0
train,1237,6.742880635791903,7.004881989712859,4.0,0.0,0.0,6.742880635791903,0.6931471805599453,2.0,434.0,2.0,2004.0,7.575071699507561,0.6931471805599453,9.424967763522053,3.7376696182833684,4.110873864173311,0.0,9.0,3.8918202981106265,1.791759469228055,7.0,2.1972245773362196,6.742880635791903,4.61512051684126,2004.0,2005.0,2006.0
train,1238,7.040536390215956,0.0,3.0,0.0,0.0,7.040536390215956,0.0,1.0,484.0,2.0,2005.0,7.040536390215956,0.6931471805599453,9.47830431356186,4.1588830833596715,3.044522437723423,0.0,3.0,0.0,1.791759469228055,6.0,1.9459101490553132,7.040536390215956,0.0,2005.0,2005.0,2006.0
train,1239,7.3031700512368,0.0,2.0,6.061456918928017,0.0,6.955592608396297,0.6931471805599453,2.0,472.0,2.0,2006.0,7.3031700512368,0.0,9.109193189971226,4.174387269895637,3.044522437723423,3.4965075614664802,12.0,3.5263605246161616,1.791759469228055,8.0,1.9459101490553132,7.29776828253138,4.795790545596741,2006.0,2006.0,2007.0
train,1240,6.785587645007929,6.785587645007929,3.0,6.311734809152915,0.6931471805599453,5.814130531825066,0.0,2.0,543.0,2.0,2003.0,7.478169694159785,0.6931471805599453,9.0068768914288,4.189654742026425,4.110873864173311,5.53338948872752,7.0,4.1588830833596715,1.791759469228055,7.0,2.1972245773362196,6.785587645007929,0.0,2003.0,2003.0,2008.0
train,1241,7.432483807917119,0.0,3.0,0.0,0.0,7.432483807917119,0.0,2.0,954.0,3.0,2007.0,7.432483807917119,0.0,9.195226734166134,4.430816798843313,3.044522437723423,0.0,6.0,4.04305126783455,1.9459101490553132,7.0,2.0794415416798357,7.432483807917119,0.0,2007.0,2007.0,2007.0
train,1242,7.068172000388042,0.0,3.0,6.786716950605081,0.6931471805599453,0.0,1.0986122886681098,2.0,528.0,2.0,1974.0,7.068172000388042,0.0,9.271059107010888,4.454347296253507,4.454347296253507,4.406719247264253,1.0,4.795790545596741,1.9459101490553132,7.0,1.9459101490553132,6.960347729101308,0.0,1974.0,1974.0,2010.0
train,1243,7.638679823876112,0.0,2.0,7.234898420314831,0.6931471805599453,6.53813982376767,0.6931471805599453,2.0,850.0,3.0,2006.0,7.638679823876112,0.6931471805599453,9.539068413863964,4.68213122712422,3.044522437723423,0.0,9.0,5.438079308923196,1.791759469228055,10.0,2.0794415416798357,7.638679823876112,5.37989735354046,2006.0,2006.0,2006.0
train,1244,6.675823221634848,6.587550014824796,3.0,0.0,0.0,6.675823221634848,1.0986122886681098,1.0,400.0,2.0,1931.0,7.325148957955575,0.0,9.344521553442203,4.23410650459726,4.2626798770413155,0.0,6.0,0.0,2.0794415416798357,8.0,2.0794415416798357,6.675823221634848,0.0,1929.0,1950.0,2006.0
train,1245,7.039660349862076,6.591673732008658,3.0,0.0,0.0,6.373319789577012,0.6931471805599453,3.0,477.0,2.0,1984.0,7.533158807455563,0.6931471805599453,9.400216653174247,4.3694478524670215,4.394449154672439,4.31748811353631,1.0,4.727387818712341,2.0794415416798357,6.0,2.0794415416798357,6.373319789577012,5.594711379601839,1984.0,2003.0,2007.0
train,1246,6.6293632534374485,6.682108597449809,3.0,0.0,0.0,6.6293632534374485,0.0,2.0,615.0,2.0,2005.0,7.348587530927593,0.6931471805599453,9.002824076547672,4.189654742026425,4.110873864173311,0.0,3.0,3.828641396489095,1.791759469228055,7.0,1.9459101490553132,6.6293632534374485,0.0,2005.0,2006.0,2006.0
train,1247,6.942156705699469,0.0,3.0,6.29156913955832,0.6931471805599453,6.161207321695077,0.0,1.0,888.0,3.0,1976.0,6.942156705699469,0.0,9.419709489868552,4.23410650459726,4.394449154672439,5.817111159963204,5.0,0.0,1.791759469228055,6.0,1.9459101490553132,6.920671504248683,0.0,1976.0,1976.0,2010.0
train,1248,7.034387929915503,6.829793737512425,3.0,5.768320995793772,0.0,6.0330862217988015,0.6931471805599453,1.0,396.0,2.0,1950.0,7.629975707027789,0.6931471805599453,9.169622538697624,4.110873864173311,4.330733340286331,0.0,4.0,0.0,1.791759469228055,6.0,2.1972245773362196,6.601230118728877,0.0,1917.0,1950.0,2008.0
train,1249,6.8966943316227125,0.0,3.0,6.282266746896006,0.0,5.5093883366279774,0.0,1.0,276.0,1.0,1950.0,6.8966943316227125,0.0,8.881975184248867,4.110873864173311,3.044522437723423,0.0,5.0,4.394449154672439,2.0794415416798357,5.0,1.9459101490553132,6.776506992372183,0.0,1950.0,1950.0,2007.0
train,1250,7.65491704784832,0.0,3.0,6.97166860472579,0.6931471805599453,6.952728644624869,1.0986122886681098,2.0,522.0,2.0,1968.0,7.65491704784832,0.6931471805599453,9.320180837655714,4.543294782270004,3.044522437723423,0.0,4.0,0.0,1.791759469228055,7.0,2.1972245773362196,7.65491704784832,0.0,1968.0,1968.0,2010.0
train,1251,7.2485040723706105,0.0,2.0,0.0,0.0,7.2485040723706105,0.6931471805599453,2.0,478.0,2.0,2003.0,7.2485040723706105,0.0,8.051022208190679,4.23410650459726,4.795790545596741,5.099866427824199,3.0,3.6109179126442243,1.791759469228055,7.0,1.9459101490553132,7.2485040723706105,5.003946305945459,2003.0,2003.0,2006.0
train,1252,6.774223886357614,0.0,3.0,6.236369590203704,0.6931471805599453,5.872117789475416,0.0,1.0,288.0,1.0,1968.0,6.774223886357614,0.0,9.196140022575042,4.143134726391533,3.044522437723423,0.0,11.0,0.0,1.9459101490553132,5.0,1.791759469228055,6.762729506931879,3.5263605246161616,1968.0,1968.0,2009.0
train,1253,7.324489979348532,6.480044561926653,3.0,4.836281906951478,0.6931471805599453,3.6109179126442243,1.0986122886681098,2.0,518.0,2.0,1974.0,7.681560362559537,0.6931471805599453,9.772410288929185,4.23410650459726,4.110873864173311,0.0,7.0,3.871201010907891,2.0794415416798357,7.0,2.302585092994046,7.084226422097916,5.3981627015177525,1974.0,2003.0,2007.0
train,1254,6.634633357861686,6.799055862058796,3.0,0.0,0.0,6.616065185132817,0.6931471805599453,2.0,397.0,2.0,2003.0,7.4127640174265625,0.6931471805599453,8.843903650835497,4.110873864173311,4.110873864173311,4.532599493153256,7.0,4.859812404361672,1.791759469228055,7.0,2.0794415416798357,6.616065185132817,5.187385805840755,2003.0,2004.0,2008.0
train,1255,6.866933284461882,6.013715156042802,3.0,6.054439346269371,0.0,6.131226489483141,0.6931471805599453,1.0,560.0,1.0,1978.0,7.221105098182496,0.0,8.738895704934043,3.970291913552122,3.9318256327243257,0.0,11.0,0.0,1.9459101490553132,6.0,1.9459101490553132,6.785587645007929,0.0,1931.0,1950.0,2007.0
train,1256,7.59488438721652,0.0,2.0,7.181591944611865,0.6931471805599453,6.511745329644728,0.6931471805599453,2.0,691.0,2.0,1994.0,7.59488438721652,0.0,9.568294497413296,4.5217885770490405,3.044522437723423,6.318968113746434,8.0,3.6109179126442243,1.791759469228055,8.0,2.0794415416798357,7.594381242551817,5.572154032177765,1994.0,1994.0,2008.0
train,1257,6.762729506931879,0.0,2.0,0.0,0.0,6.762729506931879,0.0,1.0,0.0,0.0,1922.0,6.762729506931879,0.0,8.309184527686298,4.04305126783455,3.4339872044851463,0.0,7.0,4.574710978503383,2.1972245773362196,5.0,1.6094379124341003,6.762729506931879,0.0,1922.0,1950.0,2009.0
train,1258,7.062191632286556,0.0,2.0,6.486160788944089,0.6931471805599453,5.308267697401205,0.0,2.0,400.0,2.0,2005.0,7.062191632286556,0.0,9.168267595554275,4.0943445622221,4.394449154672439,5.209486152841421,7.0,0.0,1.791759469228055,7.0,1.791759469228055,6.75343791859778,5.3612921657094255,2005.0,2005.0,2008.0
train,1259,6.961296045910167,0.0,3.0,6.401917196727186,0.6931471805599453,2.70805020110221,0.0,1.0,460.0,2.0,1969.0,6.961296045910167,0.6931471805599453,9.18512512283512,4.189654742026425,3.044522437723423,0.0,7.0,0.0,2.1972245773362196,6.0,1.9459101490553132,6.961296045910167,5.198497031265826,1969.0,1969.0,2008.0
train,1260,6.794586580876499,6.664409020350408,3.0,0.0,0.0,6.7357800142423265,0.6931471805599453,2.0,502.0,2.0,1999.0,7.424165281042028,0.6931471805599453,10.113870026547724,4.23410650459726,4.110873864173311,0.0,6.0,4.6443908991413725,1.791759469228055,6.0,2.0794415416798357,6.7357800142423265,0.0,1999.0,1999.0,2009.0
train,1261,6.957497370876951,0.0,2.0,6.22455842927536,0.0,6.304448802421981,0.0,1.0,338.0,1.0,1956.0,6.957497370876951,0.0,9.169622538697624,4.394449154672439,3.044522437723423,0.0,6.0,0.0,1.9459101490553132,5.0,1.791759469228055,6.957497370876951,0.0,1956.0,1956.0,2009.0
train,1262,7.007600613951853,6.529418838262226,5.0,0.0,0.6931471805599453,7.007600613951853,1.0986122886681098,1.0,304.0,1.0,1957.0,7.489412083508719,0.0,9.328212292571072,4.23410650459726,3.9318256327243257,0.0,11.0,0.0,1.791759469228055,4.0,2.1972245773362196,7.007600613951853,4.795790545596741,1957.0,1989.0,2009.0
train,1263,6.966967138613983,6.639875833826536,3.0,0.0,0.0,6.639875833826536,0.6931471805599453,1.0,520.0,2.0,1940.0,7.509335266016592,0.0,9.511629447834181,4.110873864173311,4.2626798770413155,0.0,7.0,0.0,1.9459101490553132,6.0,2.1972245773362196,6.639875833826536,0.0,1919.0,1950.0,2007.0
train,1264,7.198931240688173,0.0,2.0,5.58724865840025,0.6931471805599453,7.038783541388542,0.0,2.0,511.0,2.0,1998.0,7.198931240688173,0.0,8.309184527686298,3.5553480614894135,4.795790545596741,0.0,8.0,4.23410650459726,1.791759469228055,6.0,1.791759469228055,7.2485040723706105,4.976733742420574,1998.0,1999.0,2008.0
train,1265,6.570882962339584,6.606650186198215,3.0,6.111467339502679,0.6931471805599453,5.488937726156687,0.0,2.0,506.0,2.0,1999.0,7.2813856635702825,0.6931471805599453,8.225770799348734,3.58351893845611,5.081404364984463,5.389071729816501,3.0,3.5553480614894135,1.791759469228055,7.0,1.9459101490553132,6.539585955617669,0.0,1999.0,1999.0,2006.0
train,1266,6.872128101338986,6.8308742346461795,4.0,0.0,0.0,6.8308742346461795,0.6931471805599453,1.0,308.0,1.0,1960.0,7.5443321080536885,0.6931471805599453,9.222367752188902,4.110873864173311,5.25227342804663,0.0,1.0,0.0,1.6094379124341003,7.0,2.302585092994046,6.8308742346461795,0.0,1910.0,1950.0,2007.0
train,1267,7.610357618312838,0.0,3.0,0.0,0.0,7.602401335665818,0.6931471805599453,2.0,746.0,3.0,2009.0,7.610357618312838,0.0,9.48910782703839,4.499809670330265,3.044522437723423,0.0,5.0,4.343805421853684,1.791759469228055,9.0,2.3978952727983707,7.602401335665818,4.976733742420574,2008.0,2009.0,2010.0
train,1268,7.585281078639126,7.299797366758161,4.0,5.262690188904886,0.0,6.285998094508865,1.0986122886681098,3.0,1014.0,3.0,1982.0,8.145549631783584,0.6931471805599453,9.55400099583723,4.23410650459726,3.9318256327243257,6.450470422144176,5.0,2.5649493574615367,2.302585092994046,8.0,2.4849066497880004,6.591673732008658,5.752572638825633,1935.0,1997.0,2008.0
train,1269,6.774223886357614,6.478509642208569,3.0,6.133398042996649,0.0,6.028278520230698,0.0,1.0,315.0,1.0,1958.0,7.329749689041512,0.6931471805599453,9.336532397213942,4.3694478524670215,3.9318256327243257,5.198497031265826,7.0,0.0,1.791759469228055,5.0,2.0794415416798357,6.774223886357614,0.0,1958.0,1958.0,2007.0
train,1270,7.195187320178709,5.262690188904886,0.0,7.138073034044347,1.0986122886681098,4.31748811353631,0.6931471805599453,0.0,586.0,2.0,1979.0,7.329749689041512,0.6931471805599453,10.068832485122966,4.23410650459726,3.713572066704308,0.0,4.0,0.0,1.9459101490553132,7.0,1.6094379124341003,7.195187320178709,5.594711379601839,1979.0,1979.0,2010.0
train,1271,7.306531398939505,0.0,3.0,0.0,0.0,7.306531398939505,0.6931471805599453,2.0,462.0,2.0,1968.0,7.306531398939505,0.0,9.122273893107732,4.23410650459726,3.044522437723423,0.0,8.0,0.0,2.0794415416798357,6.0,2.0794415416798357,7.306531398939505,0.0,1968.0,1968.0,2009.0
train,1272,6.841615476477592,0.0,3.0,6.329720905522696,0.6931471805599453,0.0,0.0,1.0,288.0,1.0,1965.0,6.841615476477592,0.0,9.512442967089195,4.23410650459726,3.044522437723423,4.74493212836325,11.0,0.0,1.9459101490553132,5.0,1.791759469228055,6.841615476477592,5.198497031265826,1965.0,1965.0,2006.0
train,1273,7.213768308118642,0.0,2.0,6.579251212010101,0.6931471805599453,5.707110264748875,0.6931471805599453,1.0,312.0,1.0,1959.0,7.213768308118642,0.0,9.351232110673664,4.8283137373023015,4.394449154672439,4.442651256490317,5.0,0.0,2.0794415416798357,6.0,1.791759469228055,6.927557906278317,0.0,1959.0,2006.0,2008.0
train,1274,6.495265555937008,6.380122536899765,3.0,0.0,0.0,6.495265555937008,0.6931471805599453,2.0,552.0,2.0,1985.0,7.1316985104669115,0.0,8.587278798982926,3.9889840465642745,3.9318256327243257,0.0,11.0,0.0,1.9459101490553132,5.0,2.1972245773362196,6.495265555937008,5.493061443340548,1910.0,2003.0,2007.0
train,1275,6.834108738813838,6.900730664045173,4.0,5.3981627015177525,0.0,6.5638555265321274,0.0,2.0,400.0,2.0,1948.0,7.560601162768557,0.0,9.336620537886512,4.564348191467836,4.51085950651685,6.342121418721152,7.0,0.0,1.791759469228055,5.0,2.3978952727983707,6.834108738813838,0.0,1948.0,1950.0,2007.0
train,1276,6.601230118728877,6.493753839851686,3.0,6.386879319362645,0.0,4.875197323201151,0.6931471805599453,1.0,497.0,2.0,1972.0,7.241366283322318,0.6931471805599453,9.467846701917901,4.23410650459726,4.110873864173311,0.0,12.0,4.762173934797756,1.9459101490553132,6.0,1.9459101490553132,6.584791392385716,5.68697535633982,1972.0,1972.0,2009.0
train,1277,7.45298232946546,0.0,3.0,6.270988431858299,0.6931471805599453,7.050122520269059,0.6931471805599453,1.0,480.0,2.0,1967.0,7.45298232946546,0.6931471805599453,9.790990521308983,4.23410650459726,4.394449154672439,5.886104031450156,6.0,0.0,1.791759469228055,6.0,2.0794415416798357,7.427144133408616,0.0,1967.0,1976.0,2009.0
train,1278,7.029087564149662,6.806829360392176,3.0,6.690842277418564,0.6931471805599453,5.783825182329737,0.6931471805599453,2.0,577.0,2.0,2002.0,7.616775808698373,0.6931471805599453,9.156306483483696,4.330733340286331,4.110873864173311,0.0,3.0,5.356586274672012,1.791759469228055,8.0,2.0794415416798357,7.029087564149662,0.0,2002.0,2002.0,2008.0
train,1279,6.54965074223381,6.066108090103747,2.0,0.0,0.0,6.54965074223381,0.0,1.0,528.0,2.0,1980.0,7.029087564149662,0.0,8.922791623969637,4.110873864173311,3.9318256327243257,0.0,4.0,0.0,1.6094379124341003,4.0,1.9459101490553132,6.54965074223381,3.4339872044851463,1920.0,1950.0,2010.0
train,1280,7.3613754289773485,0.0,3.0,6.670766320845874,0.6931471805599453,6.666956792429207,0.0,2.0,544.0,2.0,2002.0,7.3613754289773485,0.0,9.191055610564316,4.219507705176107,3.044522437723423,4.709530201312334,3.0,4.290459441148391,1.791759469228055,7.0,1.9459101490553132,7.3613754289773485,0.0,2002.0,2002.0,2009.0
train,1281,7.200424892944957,0.0,2.0,6.960347729101308,0.6931471805599453,5.54907608489522,0.6931471805599453,2.0,484.0,2.0,1990.0,7.200424892944957,0.0,8.99342737041261,3.9318256327243257,3.044522437723423,4.007333185232471,7.0,4.07753744390572,1.791759469228055,7.0,1.9459101490553132,7.177782416195197,0.0,1990.0,1990.0,2006.0
train,1282,6.947937068614969,0.0,3.0,6.278521424165844,0.0,5.8998973535824915,0.0,2.0,484.0,2.0,1977.0,6.947937068614969,0.0,9.082620630373812,4.127134385045092,3.044522437723423,0.0,9.0,0.0,2.0794415416798357,5.0,1.791759469228055,6.947937068614969,0.0,1977.0,2008.0,2009.0
train,1283,6.816735880594968,6.816735880594968,4.0,0.0,0.0,6.816735880594968,0.0,2.0,0.0,0.0,1971.0,7.509335266016592,1.0986122886681098,9.148571345578551,4.553876891600541,4.51085950651685,0.0,4.0,0.0,1.791759469228055,6.0,2.1972245773362196,6.816735880594968,4.859812404361672,1971.0,1971.0,2010.0
train,1284,7.438383530044307,6.618738983517219,4.0,0.0,0.0,6.690842277418564,0.6931471805599453,2.0,336.0,1.0,1969.0,7.803026643632217,0.0,9.173572647783969,3.9318256327243257,3.9318256327243257,0.0,3.0,0.0,2.0794415416798357,6.0,2.3978952727983707,6.690842277418564,5.60947179518496,1919.0,1990.0,2010.0
train,1285,6.716594773520978,6.376726947898627,4.0,0.0,0.0,6.660575149839686,0.6931471805599453,1.0,280.0,1.0,1939.0,7.253470382684528,0.0,8.699681400989514,3.9318256327243257,3.9318256327243257,0.0,5.0,0.0,1.9459101490553132,6.0,1.9459101490553132,6.660575149839686,3.828641396489095,1939.0,1950.0,2009.0
train,1286,7.192182058713246,0.0,3.0,6.345636360828596,0.6931471805599453,6.520621127558696,1.0986122886681098,1.0,528.0,2.0,1963.0,7.192182058713246,0.6931471805599453,9.189218875354072,4.23410650459726,3.044522437723423,6.113682179832232,6.0,3.295836866004329,1.791759469228055,6.0,1.9459101490553132,7.192182058713246,0.0,1963.0,1963.0,2010.0
train,1287,7.367077059881012,0.0,4.0,6.70073110954781,0.0,6.70073110954781,0.0,2.0,390.0,2.0,1964.0,7.367077059881012,0.0,10.505094936455558,4.23410650459726,3.044522437723423,6.432940092739179,6.0,5.293304824724492,1.791759469228055,5.0,2.0794415416798357,7.393263094763838,5.1298987149230735,1964.0,1964.0,2006.0
train,1288,7.414572881350589,0.0,2.0,7.055312843339752,0.6931471805599453,5.840641657373398,0.6931471805599453,2.0,499.0,2.0,2000.0,7.414572881350589,0.0,8.642062173462106,3.713572066704308,4.795790545596741,0.0,10.0,4.0943445622221,1.791759469228055,8.0,1.791759469228055,7.31455283232408,5.3612921657094255,2000.0,2000.0,2009.0
train,1289,7.02197642307216,6.7464121285733745,3.0,0.0,0.0,6.990256500493881,0.6931471805599453,2.0,753.0,3.0,2006.0,7.58629630715272,0.6931471805599453,9.311632623458054,4.465908118654584,4.110873864173311,6.670766320845874,10.0,4.31748811353631,1.791759469228055,8.0,2.1972245773362196,6.990256500493881,5.181783550292085,2006.0,2006.0,2006.0
train,1290,7.050122520269059,0.0,3.0,6.922643891475888,0.6931471805599453,4.9344739331306915,0.6931471805599453,1.0,484.0,2.0,1964.0,7.050122520269059,0.0,9.554851637414007,4.23410650459726,4.394449154672439,4.465908118654584,4.0,0.0,2.0794415416798357,5.0,1.9459101490553132,7.050122520269059,5.429345628954441,1964.0,1964.0,2010.0
train,1291,6.447305862541213,6.511745329644728,3.0,5.44673737166631,0.0,5.991464547107982,0.0,2.0,264.0,1.0,1972.0,7.172424577124845,0.6931471805599453,7.427144133408616,3.091042453358316,5.081404364984463,5.594711379601839,2.0,0.0,2.0794415416798357,5.0,1.9459101490553132,6.447305862541213,5.225746673713202,1972.0,1972.0,2009.0
