Dataset,Id,OverallQual,GrLivArea,GarageCars,GarageArea,FrstFlrSF,FullBath,YearBuilt,GarageYrBlt,YearRemodAdd,TotRmsAbvGrd,Fireplaces,OpenPorchSF,MasVnrArea,LotArea,TotalBsmtSF,LotFrontage,WoodDeckSF,HalfBath,BsmtFullBath,BedroomAbvGr,BsmtUnfSF,BsmtFinSF1,SndFlrSF,MoSold,YrSold,MSSubClass,OverallCond,SalePrice
train,1242,7.0,7.068172000388042,2.0,528.0,7.068172000388042,2.0,1974.0,1974.0,1974.0,1.9459101490553132,1.0986122886681098,4.795790545596741,4.406719247264253,9.271059107010888,6.960347729101308,4.454347296253507,4.394449154672439,0.0,0.6931471805599453,3.0,5.8805329864007,6.786716950605081,5.342334251964811,1.0,2010.0,4.454347296253507,1.9459101490553132,5.14166355650266
train,1243,10.0,7.638679823876112,3.0,850.0,7.638679823876112,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.6931471805599453,5.438079308923196,5.241747015059643,9.539068413863964,7.638679823876112,4.68213122712422,5.37989735354046,0.6931471805599453,0.6931471805599453,2.0,6.53813982376767,7.234898420314831,5.937536205082426,9.0,2006.0,3.044522437723423,1.791759469228055,6.144185634125646
train,1244,8.0,7.325148957955575,2.0,400.0,6.675823221634848,1.0,1929.0,1931.0,1950.0,2.0794415416798357,1.0986122886681098,4.23410650459726,6.5998704992128365,9.344521553442203,6.675823221634848,4.23410650459726,4.8283137373023015,0.0,0.0,3.0,6.675823221634848,5.707110264748875,6.587550014824796,6.0,2006.0,4.2626798770413155,2.0794415416798357,5.442417710521793
train,1245,6.0,7.533158807455563,2.0,477.0,7.039660349862076,3.0,1984.0,1984.0,2003.0,2.0794415416798357,0.6931471805599453,4.727387818712341,4.31748811353631,9.400216653174247,6.373319789577012,4.3694478524670215,5.594711379601839,0.6931471805599453,0.0,3.0,6.373319789577012,2.833213344056216,6.591673732008658,1.0,2007.0,4.394449154672439,2.0794415416798357,5.187385805840755
train,1246,7.0,7.348587530927593,2.0,615.0,6.6293632534374485,2.0,2005.0,2005.0,2006.0,1.9459101490553132,0.0,3.828641396489095,5.43372200355424,9.002824076547672,6.6293632534374485,4.189654742026425,4.61512051684126,0.6931471805599453,0.0,3.0,6.6293632534374485,3.6109179126442243,6.682108597449809,3.0,2006.0,4.110873864173311,1.791759469228055,5.233778845410465
train,1247,6.0,6.942156705699469,3.0,888.0,6.942156705699469,1.0,1976.0,1976.0,1976.0,1.9459101490553132,0.0,4.875197323201151,5.817111159963204,9.419709489868552,6.920671504248683,4.23410650459726,4.61512051684126,0.0,0.6931471805599453,3.0,6.161207321695077,6.29156913955832,5.43372200355424,5.0,2010.0,4.394449154672439,1.791759469228055,5.141078590121546
train,1248,6.0,7.629975707027789,2.0,396.0,7.034387929915503,1.0,1917.0,1950.0,1950.0,2.1972245773362196,0.6931471805599453,1.9459101490553132,5.241747015059643,9.169622538697624,6.601230118728877,4.110873864173311,4.61512051684126,0.6931471805599453,0.0,3.0,6.0330862217988015,5.768320995793772,6.829793737512425,4.0,2008.0,4.330733340286331,1.791759469228055,4.871373226762748
train,1249,5.0,6.8966943316227125,1.0,276.0,6.8966943316227125,1.0,1950.0,1950.0,1950.0,1.9459101490553132,0.0,4.394449154672439,5.1298987149230735,8.881975184248867,6.776506992372183,4.110873864173311,4.61512051684126,0.0,0.0,3.0,5.5093883366279774,6.282266746896006,5.733341276897746,5.0,2007.0,3.044522437723423,2.0794415416798357,4.787491742782046
train,1250,7.0,7.65491704784832,2.0,522.0,7.65491704784832,2.0,1968.0,1968.0,1968.0,2.1972245773362196,1.0986122886681098,3.828641396489095,5.424950017481403,9.320180837655714,7.65491704784832,4.543294782270004,5.0689042022202315,0.6931471805599453,0.6931471805599453,3.0,6.952728644624869,6.97166860472579,5.937536205082426,4.0,2010.0,3.044522437723423,1.791759469228055,5.501258210544727
train,1251,7.0,7.2485040723706105,2.0,478.0,7.2485040723706105,2.0,2003.0,2003.0,2003.0,1.9459101490553132,0.6931471805599453,3.6109179126442243,5.099866427824199,8.051022208190679,7.2485040723706105,4.23410650459726,5.003946305945459,0.0,0.0,2.0,7.2485040723706105,5.703782474656201,5.198497031265826,3.0,2006.0,4.795790545596741,1.791759469228055,5.151845462647779
train,1252,5.0,6.774223886357614,1.0,288.0,6.774223886357614,1.0,1968.0,1968.0,1968.0,1.791759469228055,0.0,3.8918202981106265,5.54907608489522,9.196140022575042,6.762729506931879,4.143134726391533,3.5263605246161616,0.0,0.6931471805599453,3.0,5.872117789475416,6.236369590203704,4.836281906951478,11.0,2009.0,3.044522437723423,1.9459101490553132,4.875197323201151
train,1253,7.0,7.681560362559537,2.0,518.0,7.324489979348532,2.0,1974.0,1974.0,2003.0,2.302585092994046,1.0986122886681098,3.871201010907891,4.709530201312334,9.772410288929185,7.084226422097916,4.23410650459726,5.3981627015177525,0.6931471805599453,0.6931471805599453,3.0,3.6109179126442243,4.836281906951478,6.480044561926653,7.0,2007.0,4.110873864173311,2.0794415416798357,5.68697535633982
train,1254,7.0,7.4127640174265625,2.0,397.0,6.634633357861686,2.0,2003.0,2003.0,2004.0,2.0794415416798357,0.6931471805599453,4.859812404361672,4.532599493153256,8.843903650835497,6.616065185132817,4.110873864173311,5.187385805840755,0.6931471805599453,0.0,3.0,6.616065185132817,3.2188758248682006,6.799055862058796,7.0,2008.0,4.110873864173311,1.791759469228055,5.114394528387108
train,1255,6.0,7.221105098182496,1.0,560.0,6.866933284461882,1.0,1931.0,1978.0,1950.0,1.9459101490553132,0.6931471805599453,4.290459441148391,6.342121418721152,8.738895704934043,6.785587645007929,3.970291913552122,4.795790545596741,0.0,0.0,3.0,6.131226489483141,6.054439346269371,6.013715156042802,11.0,2007.0,3.9318256327243257,1.9459101490553132,4.855928904335275
train,1256,8.0,7.59488438721652,2.0,691.0,7.59488438721652,2.0,1994.0,1994.0,1994.0,2.0794415416798357,0.6931471805599453,3.6109179126442243,6.318968113746434,9.568294497413296,7.594381242551817,4.5217885770490405,5.572154032177765,0.0,0.6931471805599453,2.0,6.511745329644728,7.181591944611865,5.123963979403259,8.0,2008.0,3.044522437723423,1.791759469228055,5.7120812774708964
train,1257,5.0,6.762729506931879,0.0,0.0,6.762729506931879,1.0,1922.0,1922.0,1950.0,1.6094379124341003,0.0,4.574710978503383,5.583496308781699,8.309184527686298,6.762729506931879,4.04305126783455,5.484796933490655,0.0,0.0,2.0,6.762729506931879,3.2188758248682006,5.53338948872752,7.0,2009.0,3.4339872044851463,2.1972245773362196,4.6141299273595635
train,1258,7.0,7.062191632286556,2.0,400.0,7.062191632286556,2.0,2005.0,2005.0,2005.0,1.791759469228055,0.0,4.290459441148391,5.209486152841421,9.168267595554275,6.75343791859778,4.0943445622221,5.3612921657094255,0.0,0.6931471805599453,2.0,5.308267697401205,6.486160788944089,5.365976015021851,7.0,2008.0,4.394449154672439,1.791759469228055,5.25227342804663
train,1259,6.0,6.961296045910167,2.0,460.0,6.961296045910167,1.0,1969.0,1969.0,1969.0,1.9459101490553132,0.0,4.418840607796598,4.948759890378168,9.18512512283512,6.961296045910167,4.189654742026425,5.198497031265826,0.6931471805599453,0.6931471805599453,3.0,2.70805020110221,6.401917196727186,5.484796933490655,7.0,2008.0,3.044522437723423,2.1972245773362196,5.0238805208462765
train,1260,6.0,7.424165281042028,2.0,502.0,6.794586580876499,2.0,1999.0,1999.0,1999.0,2.0794415416798357,0.6931471805599453,4.6443908991413725,5.303304908059076,10.113870026547724,6.7357800142423265,4.23410650459726,4.795790545596741,0.6931471805599453,0.0,3.0,6.7357800142423265,5.68697535633982,6.664409020350408,6.0,2009.0,4.110873864173311,1.791759469228055,5.204006687076795
train,1261,5.0,6.957497370876951,1.0,338.0,6.957497370876951,1.0,1956.0,1956.0,1956.0,1.791759469228055,0.0,3.8066624897703196,4.553876891600541,9.169622538697624,6.957497370876951,4.394449154672439,5.41610040220442,0.0,0.0,2.0,6.304448802421981,6.22455842927536,5.389071729816501,6.0,2009.0,3.044522437723423,1.9459101490553132,4.866764923676554
train,1262,4.0,7.489412083508719,1.0,304.0,7.007600613951853,1.0,1957.0,1957.0,1989.0,2.1972245773362196,1.0986122886681098,3.828641396489095,6.054439346269371,9.328212292571072,7.007600613951853,4.23410650459726,4.795790545596741,0.0,0.6931471805599453,5.0,7.007600613951853,5.3981627015177525,6.529418838262226,11.0,2009.0,3.9318256327243257,1.791759469228055,5.090678001769792
train,1263,6.0,7.509335266016592,2.0,520.0,6.966967138613983,1.0,1919.0,1940.0,1950.0,2.1972245773362196,0.6931471805599453,3.7612001156935624,5.6937321388027,9.511629447834181,6.639875833826536,4.110873864173311,5.0106352940962555,0.0,0.0,3.0,6.639875833826536,3.044522437723423,6.639875833826536,7.0,2007.0,4.2626798770413155,1.9459101490553132,5.201255653704905
train,1264,6.0,7.198931240688173,2.0,511.0,7.198931240688173,2.0,1998.0,1998.0,1999.0,1.791759469228055,0.0,4.23410650459726,4.23410650459726,8.309184527686298,7.2485040723706105,3.5553480614894135,4.976733742420574,0.0,0.6931471805599453,2.0,7.038783541388542,5.58724865840025,5.60947179518496,8.0,2008.0,4.795790545596741,1.791759469228055,5.204006687076795
train,1265,7.0,7.2813856635702825,2.0,506.0,6.570882962339584,2.0,1999.0,1999.0,1999.0,1.9459101490553132,0.0,3.5553480614894135,5.389071729816501,8.225770799348734,6.539585955617669,3.58351893845611,5.0689042022202315,0.6931471805599453,0.6931471805599453,3.0,5.488937726156687,6.111467339502679,6.606650186198215,3.0,2006.0,5.081404364984463,1.791759469228055,5.219815138393079
train,1266,7.0,7.5443321080536885,1.0,308.0,6.872128101338986,1.0,1910.0,1960.0,1950.0,2.302585092994046,0.6931471805599453,3.8501476017100584,5.66988092298052,9.222367752188902,6.8308742346461795,4.110873864173311,4.727387818712341,0.6931471805599453,0.0,4.0,6.8308742346461795,3.2188758248682006,6.8308742346461795,1.0,2007.0,5.25227342804663,1.6094379124341003,4.812184355372417
train,1267,9.0,7.610357618312838,3.0,746.0,7.610357618312838,2.0,2008.0,2009.0,2009.0,2.3978952727983707,0.6931471805599453,4.343805421853684,5.652489180268651,9.48910782703839,7.602401335665818,4.499809670330265,4.976733742420574,0.0,0.0,3.0,7.602401335665818,5.963579343618446,5.857933154483459,5.0,2010.0,3.044522437723423,1.791759469228055,5.938854596835685
train,1268,8.0,8.145549631783584,3.0,1014.0,7.585281078639126,3.0,1935.0,1982.0,1997.0,2.4849066497880004,1.0986122886681098,2.5649493574615367,6.450470422144176,9.55400099583723,6.591673732008658,4.23410650459726,5.752572638825633,0.6931471805599453,0.0,4.0,6.285998094508865,5.262690188904886,7.299797366758161,5.0,2008.0,3.9318256327243257,2.302585092994046,5.945420608606575
train,1269,5.0,7.329749689041512,1.0,315.0,6.774223886357614,1.0,1958.0,1958.0,1958.0,2.0794415416798357,0.0,4.30406509320417,5.198497031265826,9.336532397213942,6.774223886357614,4.3694478524670215,4.976733742420574,0.6931471805599453,0.0,3.0,6.028278520230698,6.133398042996649,6.478509642208569,7.0,2007.0,3.9318256327243257,1.791759469228055,4.976733742420574
train,1270,7.0,7.329749689041512,2.0,586.0,7.195187320178709,0.0,1979.0,1979.0,1979.0,1.6094379124341003,0.6931471805599453,4.962844630259907,5.673323267171493,10.068832485122966,7.195187320178709,4.23410650459726,5.594711379601839,0.6931471805599453,1.0986122886681098,0.0,4.31748811353631,7.138073034044347,5.262690188904886,4.0,2010.0,3.713572066704308,1.9459101490553132,5.564520407322694
train,1271,6.0,7.306531398939505,2.0,462.0,7.306531398939505,2.0,1968.0,1968.0,1968.0,2.0794415416798357,0.6931471805599453,4.290459441148391,5.017279836814924,9.122273893107732,7.306531398939505,4.23410650459726,5.176149732573829,0.0,0.0,3.0,7.306531398939505,6.054439346269371,5.3981627015177525,8.0,2009.0,3.044522437723423,2.0794415416798357,5.229770824012927
train,1272,5.0,6.841615476477592,1.0,288.0,6.841615476477592,1.0,1965.0,1965.0,1965.0,1.791759469228055,0.0,4.61512051684126,4.74493212836325,9.512442967089195,6.841615476477592,4.23410650459726,5.198497031265826,0.0,0.6931471805599453,3.0,3.1780538303479458,6.329720905522696,5.53338948872752,11.0,2006.0,3.044522437723423,1.9459101490553132,4.927253685157205
train,1273,6.0,7.213768308118642,1.0,312.0,7.213768308118642,1.0,1959.0,1959.0,2006.0,1.791759469228055,0.6931471805599453,3.6635616461296463,4.442651256490317,9.351232110673664,6.927557906278317,4.8283137373023015,5.187385805840755,0.0,0.6931471805599453,2.0,5.707110264748875,6.579251212010101,4.836281906951478,5.0,2008.0,4.394449154672439,2.0794415416798357,5.181783550292085
train,1274,5.0,7.1316985104669115,2.0,552.0,6.495265555937008,2.0,1910.0,1985.0,2003.0,2.1972245773362196,0.6931471805599453,3.6888794541139363,5.241747015059643,8.587278798982926,6.495265555937008,3.9889840465642745,5.493061443340548,0.0,0.0,3.0,6.495265555937008,5.247024072160486,6.380122536899765,11.0,2007.0,3.9318256327243257,1.9459101490553132,4.941642422609304
train,1275,5.0,7.560601162768557,2.0,400.0,6.834108738813838,2.0,1948.0,1948.0,1950.0,2.3978952727983707,0.0,3.9889840465642745,6.342121418721152,9.336620537886512,6.834108738813838,4.564348191467836,5.476463551931511,0.0,0.0,4.0,6.5638555265321274,5.3981627015177525,6.900730664045173,7.0,2007.0,4.51085950651685,1.791759469228055,4.927253685157205
train,1276,6.0,7.241366283322318,2.0,497.0,6.601230118728877,1.0,1972.0,1972.0,1972.0,1.9459101490553132,0.6931471805599453,4.762173934797756,3.7612001156935624,9.467846701917901,6.584791392385716,4.23410650459726,5.68697535633982,0.6931471805599453,0.0,3.0,4.875197323201151,6.386879319362645,6.493753839851686,12.0,2009.0,4.110873864173311,1.9459101490553132,5.093750200806762
train,1277,6.0,7.45298232946546,2.0,480.0,7.45298232946546,1.0,1967.0,1967.0,1976.0,2.0794415416798357,0.6931471805599453,4.574710978503383,5.886104031450156,9.790990521308983,7.427144133408616,4.23410650459726,5.872117789475416,0.6931471805599453,0.6931471805599453,3.0,7.050122520269059,6.270988431858299,5.5053315359323625,6.0,2009.0,4.394449154672439,1.791759469228055,5.292802185859927
train,1278,8.0,7.616775808698373,2.0,577.0,7.029087564149662,2.0,2002.0,2002.0,2002.0,2.0794415416798357,0.6931471805599453,5.356586274672012,5.746203190540153,9.156306483483696,7.029087564149662,4.330733340286331,5.187385805840755,0.6931471805599453,0.6931471805599453,3.0,5.783825182329737,6.690842277418564,6.806829360392176,3.0,2008.0,4.110873864173311,1.791759469228055,5.472270673671475
train,1279,4.0,7.029087564149662,2.0,528.0,6.54965074223381,1.0,1920.0,1980.0,1950.0,1.9459101490553132,0.0,2.9444389791664403,6.013715156042802,8.922791623969637,6.54965074223381,4.110873864173311,3.4339872044851463,0.0,0.0,2.0,6.54965074223381,4.30406509320417,6.066108090103747,4.0,2010.0,3.9318256327243257,1.6094379124341003,4.239886867512759
train,1280,7.0,7.3613754289773485,2.0,544.0,7.3613754289773485,2.0,2002.0,2002.0,2002.0,1.9459101490553132,0.0,4.290459441148391,4.709530201312334,9.191055610564316,7.3613754289773485,4.219507705176107,5.517452896464707,0.0,0.6931471805599453,3.0,6.666956792429207,6.670766320845874,5.365976015021851,3.0,2009.0,3.044522437723423,1.791759469228055,5.429345628954441
train,1281,7.0,7.200424892944957,2.0,484.0,7.200424892944957,2.0,1990.0,1990.0,1990.0,1.9459101490553132,0.6931471805599453,4.07753744390572,4.007333185232471,8.99342737041261,7.177782416195197,3.9318256327243257,3.044522437723423,0.0,0.6931471805599453,2.0,5.54907608489522,6.960347729101308,5.53338948872752,7.0,2006.0,3.044522437723423,1.791759469228055,5.198497031265826
train,1282,5.0,6.947937068614969,2.0,484.0,6.947937068614969,2.0,1977.0,1977.0,2008.0,1.791759469228055,0.0,3.912023005428146,3.1354942159291497,9.082620630373812,6.947937068614969,4.127134385045092,6.056784013228625,0.0,0.0,3.0,5.8998973535824915,6.278521424165844,5.198497031265826,9.0,2009.0,3.044522437723423,2.0794415416798357,5.020585624949423
train,1283,6.0,7.509335266016592,0.0,0.0,6.816735880594968,2.0,1971.0,1971.0,1971.0,2.1972245773362196,0.0,3.8918202981106265,6.013715156042802,9.148571345578551,6.816735880594968,4.553876891600541,4.859812404361672,1.0986122886681098,0.0,4.0,6.816735880594968,4.9344739331306915,6.816735880594968,4.0,2010.0,4.51085950651685,1.791759469228055,4.941642422609304
train,1284,6.0,7.803026643632217,1.0,336.0,7.438383530044307,2.0,1919.0,1969.0,1990.0,2.3978952727983707,0.6931471805599453,3.8066624897703196,6.513230110912307,9.173572647783969,6.690842277418564,3.9318256327243257,5.60947179518496,0.0,0.0,4.0,6.690842277418564,5.5254529391317835,6.618738983517219,3.0,2010.0,3.9318256327243257,2.0794415416798357,5.135798437050262
train,1285,6.0,7.253470382684528,1.0,280.0,6.716594773520978,1.0,1939.0,1939.0,1950.0,1.9459101490553132,0.6931471805599453,4.143134726391533,6.049733455231958,8.699681400989514,6.660575149839686,3.9318256327243257,3.828641396489095,0.0,0.0,4.0,6.660575149839686,5.771441123130016,6.376726947898627,5.0,2009.0,3.9318256327243257,1.9459101490553132,4.894101477840304
train,1286,6.0,7.192182058713246,2.0,528.0,7.192182058713246,1.0,1963.0,1963.0,1963.0,1.9459101490553132,1.0986122886681098,3.295836866004329,6.113682179832232,9.189218875354072,7.192182058713246,4.23410650459726,5.272999558563747,0.6931471805599453,0.6931471805599453,3.0,6.520621127558696,6.345636360828596,5.342334251964811,6.0,2010.0,3.044522437723423,1.791759469228055,4.969813299576001
train,1287,5.0,7.367077059881012,2.0,390.0,7.367077059881012,2.0,1964.0,1964.0,1964.0,2.0794415416798357,0.0,5.293304824724492,6.432940092739179,10.505094936455558,7.393263094763838,4.23410650459726,5.1298987149230735,0.0,0.0,4.0,6.70073110954781,6.70073110954781,5.703782474656201,6.0,2006.0,3.044522437723423,1.791759469228055,5.25227342804663
train,1288,8.0,7.414572881350589,2.0,499.0,7.414572881350589,2.0,2000.0,2000.0,2000.0,1.791759469228055,0.6931471805599453,4.0943445622221,5.198497031265826,8.642062173462106,7.31455283232408,3.713572066704308,5.3612921657094255,0.0,0.6931471805599453,2.0,5.840641657373398,7.055312843339752,5.5053315359323625,10.0,2009.0,4.795790545596741,1.791759469228055,5.631211781821365
train,1289,8.0,7.58629630715272,3.0,753.0,7.02197642307216,2.0,2006.0,2006.0,2006.0,2.1972245773362196,0.6931471805599453,4.31748811353631,6.670766320845874,9.311632623458054,6.990256500493881,4.465908118654584,5.181783550292085,0.6931471805599453,0.0,3.0,6.990256500493881,5.707110264748875,6.7464121285733745,10.0,2006.0,4.110873864173311,1.791759469228055,5.641907070938114
train,1290,5.0,7.050122520269059,2.0,484.0,7.050122520269059,1.0,1964.0,1964.0,1964.0,1.9459101490553132,0.6931471805599453,3.6109179126442243,4.465908118654584,9.554851637414007,7.050122520269059,4.23410650459726,5.429345628954441,0.0,0.6931471805599453,3.0,4.9344739331306915,6.922643891475888,5.53338948872752,4.0,2010.0,4.394449154672439,2.0794415416798357,5.201255653704905
train,1291,5.0,7.172424577124845,1.0,264.0,6.447305862541213,2.0,1972.0,1972.0,1972.0,1.9459101490553132,0.0,3.4965075614664802,5.594711379601839,7.427144133408616,6.447305862541213,3.091042453358316,5.225746673713202,0.6931471805599453,0.0,3.0,5.991464547107982,5.44673737166631,6.511745329644728,2.0,2009.0,5.081404364984463,2.0794415416798357,4.791649752930709
train,1292,5.0,7.771910256435763,1.0,432.0,7.229113877793302,2.0,1892.0,1985.0,1965.0,2.4849066497880004,0.0,5.662960480135946,5.993961427306569,8.79497643168877,6.902742737158593,4.110873864173311,5.389071729816501,0.0,0.0,4.0,6.902742737158593,2.833213344056216,6.902742737158593,12.0,2009.0,4.2626798770413155,1.6094379124341003,4.686750172980514
train,1293,7.0,7.417580402414544,2.0,528.0,6.725033642166843,2.0,1976.0,1976.0,1976.0,2.1972245773362196,0.6931471805599453,3.367295829986474,6.115892125483034,9.224341891611996,6.725033642166843,4.3694478524670215,5.176149732573829,0.6931471805599453,0.0,4.0,6.459904454377535,5.272999558563747,6.725033642166843,3.0,2006.0,4.110873864173311,1.791759469228055,5.099256485749784
train,1294,5.0,6.762729506931879,2.0,572.0,6.762729506931879,1.0,1955.0,1957.0,1990.0,1.791759469228055,0.0,4.762173934797756,4.23410650459726,9.00859131751613,6.762729506931879,4.110873864173311,5.846438775057725,0.0,0.6931471805599453,2.0,6.548219102762372,5.123963979403259,4.976733742420574,4.0,2006.0,3.044522437723423,2.0794415416798357,4.7535901911063645
train,1295,5.0,6.959398512133975,1.0,288.0,6.959398512133975,1.0,1968.0,1968.0,1968.0,1.791759469228055,0.0,4.962844630259907,5.1298987149230735,9.036106025364846,6.959398512133975,4.2626798770413155,5.877735781779639,0.6931471805599453,0.6931471805599453,3.0,3.6109179126442243,6.92461239604856,5.484796933490655,11.0,2006.0,3.044522437723423,1.791759469228055,4.93806460126142
train,1296,5.0,7.029087564149662,2.0,525.0,7.029087564149662,2.0,1963.0,1963.0,1963.0,1.9459101490553132,0.0,3.044522437723423,5.003946305945459,9.071193240566025,7.02197642307216,4.394449154672439,5.262690188904886,0.0,0.6931471805599453,3.0,5.84354441703136,6.655440350367647,5.60947179518496,12.0,2008.0,3.044522437723423,1.9459101490553132,5.049856007249537
train,1297,6.0,6.9782137426306985,2.0,525.0,6.9782137426306985,2.0,2005.0,2005.0,2006.0,1.791759469228055,0.0,3.8066624897703196,4.418840607796598,8.209580483475577,6.306275286948016,3.58351893845611,5.958424693029782,0.0,0.6931471805599453,2.0,5.198497031265826,6.306275286948016,5.342334251964811,6.0,2006.0,5.198497031265826,1.791759469228055,4.948759890378168
train,1298,10.0,8.63817111796914,2.0,1418.0,8.453827315794417,2.0,2008.0,2008.0,2008.0,2.5649493574615367,1.3862943611198906,5.680172609017068,6.680854678790215,11.064886829303003,8.717845704894916,5.749392985908253,5.3706380281276624,0.6931471805599453,1.0986122886681098,3.0,6.1463292576688975,8.638525476583762,6.85751406254539,1.0,2008.0,4.110873864173311,1.791759469228055,5.081404364984463
train,1299,5.0,7.1284959456800365,1.0,305.0,7.1284959456800365,1.0,1959.0,1959.0,1994.0,1.9459101490553132,0.0,3.8918202981106265,4.6913478822291435,8.922791623969637,7.1284959456800365,4.330733340286331,5.389071729816501,0.6931471805599453,0.6931471805599453,3.0,5.575949103146316,5.831882477283517,5.60947179518496,5.0,2010.0,3.044522437723423,2.0794415416798357,5.043425116919247
train,1300,7.0,7.592870287844818,2.0,490.0,6.913737350659685,2.0,1999.0,1999.0,1999.0,2.302585092994046,0.6931471805599453,5.407171771460119,5.84354441703136,9.283869605264298,6.88653164253051,4.23410650459726,5.2832037287379885,0.6931471805599453,0.0,3.0,5.652489180268651,6.543911845564792,6.88653164253051,5.0,2009.0,4.110873864173311,1.791759469228055,5.420534999272286
train,1301,6.0,7.3098814858247865,1.0,213.0,6.625392368007956,1.0,1942.0,1942.0,1950.0,2.0794415416798357,1.0986122886681098,4.59511985013459,5.910796644040527,8.922791623969637,6.648984550024776,4.23410650459726,5.262690188904886,0.0,0.0,3.0,5.41610040220442,6.306275286948016,6.60934924316738,11.0,2009.0,4.2626798770413155,2.0794415416798357,5.184588601219693
train,1302,8.0,7.834788107388194,3.0,844.0,7.093404625868766,2.0,1994.0,1994.0,1994.0,2.1972245773362196,0.6931471805599453,4.3694478524670215,5.971261839790462,9.222367752188902,7.061334366910438,4.532599493153256,5.736572297479192,0.6931471805599453,0.6931471805599453,4.0,6.054439346269371,6.608000625296087,7.188412736496954,12.0,2006.0,4.110873864173311,1.791759469228055,5.673323267171493
train,1303,7.0,7.388327859577107,3.0,834.0,7.388327859577107,2.0,2005.0,2005.0,2005.0,2.0794415416798357,0.0,4.0943445622221,5.43372200355424,9.069813136839207,7.388327859577107,4.30406509320417,5.342334251964811,0.0,0.0,3.0,7.388327859577107,5.517452896464707,5.198497031265826,4.0,2006.0,3.044522437723423,1.791759469228055,5.4510384535657
train,1304,7.0,7.443663683115591,2.0,380.0,6.884486652042782,2.0,2004.0,2004.0,2004.0,2.0794415416798357,0.0,3.713572066704308,4.770684624465665,8.120886021092838,6.884486652042782,3.4965075614664802,5.5254529391317835,0.0,0.0,3.0,6.884486652042782,4.897839799950911,6.597145701886651,4.0,2006.0,5.081404364984463,1.791759469228055,4.875197323201151
train,1305,9.0,7.410347097821024,2.0,840.0,7.410347097821024,2.0,2006.0,2006.0,2007.0,1.9459101490553132,1.0986122886681098,4.634728988229636,5.707110264748875,9.486000469200638,7.410347097821024,4.6913478822291435,6.003887067106539,0.0,0.6931471805599453,2.0,4.394449154672439,7.360739903058278,5.60947179518496,11.0,2009.0,3.044522437723423,1.791759469228055,5.786897381366708
train,1306,7.0,7.221835825288449,2.0,474.0,7.221835825288449,2.0,2005.0,2005.0,2006.0,1.9459101490553132,0.6931471805599453,3.58351893845611,4.553876891600541,8.847359875474174,7.221835825288449,3.8918202981106265,4.890349128221754,0.0,0.0,2.0,7.221835825288449,4.007333185232471,5.5053315359323625,9.0,2006.0,4.795790545596741,1.791759469228055,5.31566600488265
train,1307,5.0,6.898714534329988,2.0,480.0,6.898714534329988,1.0,1994.0,2000.0,1995.0,1.791759469228055,0.0,4.174387269895637,3.713572066704308,8.996280439395015,6.898714534329988,4.110873864173311,5.420534999272286,0.0,0.6931471805599453,3.0,5.501258210544727,6.616065185132817,5.733341276897746,5.0,2009.0,3.044522437723423,1.791759469228055,4.9344739331306915
train,1308,5.0,7.023758954738443,2.0,528.0,7.023758954738443,1.0,1948.0,1948.0,2005.0,1.9459101490553132,0.0,3.6109179126442243,4.23410650459726,9.392745258631441,6.829793737512425,4.61512051684126,4.795790545596741,0.0,0.6931471805599453,2.0,5.153291594497779,4.976733742420574,4.836281906951478,5.0,2008.0,3.044522437723423,2.0794415416798357,4.997212273764115
train,1309,6.0,7.166265974133638,2.0,496.0,7.166265974133638,2.0,1991.0,1991.0,1991.0,1.9459101490553132,0.0,3.9512437185814275,4.48863636973214,8.875426919818963,7.153833801578843,4.23410650459726,4.727387818712341,0.0,0.6931471805599453,3.0,4.3694478524670215,7.0909098220799835,5.60947179518496,6.0,2008.0,3.044522437723423,1.791759469228055,5.194067345174237
train,1310,7.0,7.551186867296149,2.0,567.0,7.551186867296149,2.0,1959.0,1959.0,2002.0,2.0794415416798357,1.0986122886681098,5.337538079701318,6.206575926724928,9.770013301136158,7.551186867296149,4.61512051684126,5.746203190540153,0.0,0.6931471805599453,3.0,6.208590026096629,7.249215057114389,5.768320995793772,5.0,2010.0,3.044522437723423,2.1972245773362196,5.817111159963204
train,1311,7.0,7.150701457592526,2.0,508.0,7.150701457592526,2.0,2005.0,2005.0,2007.0,1.9459101490553132,0.0,4.59511985013459,4.394449154672439,9.08421009483197,7.150701457592526,4.23410650459726,5.579729825986222,0.0,0.6931471805599453,3.0,5.857933154483459,6.8308742346461795,5.342334251964811,1.0,2007.0,3.044522437723423,1.791759469228055,5.318119993844216
train,1312,8.0,7.941295570906532,2.0,750.0,7.282073658093465,2.0,1990.0,1990.0,1990.0,2.302585092994046,0.6931471805599453,4.290459441148391,5.820082930352362,9.166701914946353,7.282073658093465,4.23410650459726,6.2166061010848646,0.6931471805599453,0.0,4.0,6.879355804460439,6.180016653652572,7.213768308118642,6.0,2007.0,4.110873864173311,1.791759469228055,5.713732805509369
train,1313,9.0,7.8632667240095735,3.0,779.0,7.260522598089852,2.0,1999.0,1999.0,1999.0,2.3978952727983707,0.6931471805599453,3.4339872044851463,5.111987788356544,9.6006918422743,7.2399325913204695,4.6913478822291435,6.505784060128229,0.6931471805599453,0.0,4.0,7.2399325913204695,6.09807428216624,7.071573364211532,5.0,2010.0,4.110873864173311,1.791759469228055,5.811643860529592
